date,Region,States,Max.Demand Met during the day(MW),Shortage during maximum Demand(MW),Energy Met (MU),temp_avg_karnataka,Month,Season,DayName,MonthName,Year,Quarter
2019-10-11,SR,Karnataka,7850.0,0.0,156.5,24.647464788732393,10,Post-Monsoon,Friday,October,2019,4
2019-10-12,SR,Karnataka,7713.0,0.0,155.1,24.572253521126765,10,Post-Monsoon,Saturday,October,2019,4
2019-10-13,SR,Karnataka,7540.0,0.0,147.2,25.055492957746473,10,Post-Monsoon,Sunday,October,2019,4
2019-10-14,SR,Karnataka,7985.0,0.0,160.2,25.18929577464788,10,Post-Monsoon,Monday,October,2019,4
2019-10-15,SR,Karnataka,8282.0,0.0,160.7,24.659154929577472,10,Post-Monsoon,Tuesday,October,2019,4
2019-10-16,SR,Karnataka,7673.0,0.0,158.1,24.336056338028172,10,Post-Monsoon,Wednesday,October,2019,4
2019-10-17,SR,Karnataka,8525.0,0.0,161.8,23.893661971830998,10,Post-Monsoon,Thursday,October,2019,4
2019-10-18,SR,Karnataka,8461.0,0.0,162.5,23.849859154929586,10,Post-Monsoon,Friday,October,2019,4
2019-10-19,SR,Karnataka,7838.0,0.0,154.6,24.065915492957743,10,Post-Monsoon,Saturday,October,2019,4
2019-10-20,SR,Karnataka,7131.0,0.0,138.3,23.851267605633804,10,Post-Monsoon,Sunday,October,2019,4
2019-10-21,SR,Karnataka,7487.0,0.0,146.0,23.48295774647887,10,Post-Monsoon,Monday,October,2019,4
2019-10-22,SR,Karnataka,7336.0,0.0,146.2,23.703239436619718,10,Post-Monsoon,Tuesday,October,2019,4
2019-10-23,SR,Karnataka,7658.0,0.0,147.4,23.394225352112677,10,Post-Monsoon,Wednesday,October,2019,4
2019-10-24,SR,Karnataka,7679.0,0.0,147.2,23.40408450704225,10,Post-Monsoon,Thursday,October,2019,4
2019-10-25,SR,Karnataka,7497.0,0.0,141.8,23.504366197183103,10,Post-Monsoon,Friday,October,2019,4
2019-10-26,SR,Karnataka,7240.0,0.0,140.1,23.73760563380282,10,Post-Monsoon,Saturday,October,2019,4
2019-10-27,SR,Karnataka,6988.0,0.0,132.6,23.490422535211255,10,Post-Monsoon,Sunday,October,2019,4
2019-10-28,SR,Karnataka,6814.0,0.0,128.2,23.623943661971825,10,Post-Monsoon,Monday,October,2019,4
2019-10-29,SR,Karnataka,7056.0,0.0,133.8,23.210281690140846,10,Post-Monsoon,Tuesday,October,2019,4
2019-10-30,SR,Karnataka,6832.0,0.0,136.9,23.19394366197184,10,Post-Monsoon,Wednesday,October,2019,4
2019-10-31,SR,Karnataka,7281.0,0.0,146.8,23.537887323943654,10,Post-Monsoon,Thursday,October,2019,4
2019-11-01,SR,Karnataka,6608.0,0.0,121.0,23.83732394366197,11,Post-Monsoon,Friday,November,2019,4
2019-11-02,SR,Karnataka,7252.0,0.0,142.8,24.003380281690138,11,Post-Monsoon,Saturday,November,2019,4
2019-11-03,SR,Karnataka,7198.0,0.0,141.7,24.159718309859144,11,Post-Monsoon,Sunday,November,2019,4
2019-11-04,SR,Karnataka,8115.0,0.0,159.9,24.3825352112676,11,Post-Monsoon,Monday,November,2019,4
2019-11-05,SR,Karnataka,8312.0,0.0,165.2,24.600845070422547,11,Post-Monsoon,Tuesday,November,2019,4
2019-11-06,SR,Karnataka,8809.0,0.0,171.6,24.651549295774657,11,Post-Monsoon,Wednesday,November,2019,4
2019-11-07,SR,Karnataka,8606.0,0.0,171.4,24.269999999999985,11,Post-Monsoon,Thursday,November,2019,4
2019-11-08,SR,Karnataka,8507.0,0.0,168.5,24.293943661971827,11,Post-Monsoon,Friday,November,2019,4
2019-11-09,SR,Karnataka,8506.0,0.0,166.9,24.31633802816901,11,Post-Monsoon,Saturday,November,2019,4
2019-11-10,SR,Karnataka,7699.0,0.0,155.8,24.107605633802823,11,Post-Monsoon,Sunday,November,2019,4
2019-11-11,SR,Karnataka,8688.0,0.0,168.5,23.380000000000006,11,Post-Monsoon,Monday,November,2019,4
2019-11-12,SR,Karnataka,9015.0,0.0,173.2,23.228873239436634,11,Post-Monsoon,Tuesday,November,2019,4
2019-11-13,SR,Karnataka,9052.0,0.0,177.3,22.995492957746485,11,Post-Monsoon,Wednesday,November,2019,4
2019-11-14,SR,Karnataka,9052.0,0.0,175.6,23.452676056338028,11,Post-Monsoon,Thursday,November,2019,4
2019-11-15,SR,Karnataka,9020.0,0.0,172.8,24.036197183098587,11,Post-Monsoon,Friday,November,2019,4
2019-11-16,SR,Karnataka,9059.0,0.0,172.0,23.95661971830986,11,Post-Monsoon,Saturday,November,2019,4
2019-11-17,SR,Karnataka,8427.0,0.0,164.1,23.078450704225354,11,Post-Monsoon,Sunday,November,2019,4
2019-11-18,SR,Karnataka,9172.0,0.0,180.4,23.605211267605632,11,Post-Monsoon,Monday,November,2019,4
2019-11-19,SR,Karnataka,9574.0,0.0,183.5,24.374788732394354,11,Post-Monsoon,Tuesday,November,2019,4
2019-11-20,SR,Karnataka,9875.0,0.0,186.2,24.002676056338018,11,Post-Monsoon,Wednesday,November,2019,4
2019-11-21,SR,Karnataka,9565.0,0.0,186.2,23.730000000000008,11,Post-Monsoon,Thursday,November,2019,4
2019-11-22,SR,Karnataka,9971.0,0.0,186.4,22.46154929577465,11,Post-Monsoon,Friday,November,2019,4
2019-11-23,SR,Karnataka,10104.0,0.0,188.0,21.66042253521127,11,Post-Monsoon,Saturday,November,2019,4
2019-11-24,SR,Karnataka,9412.0,0.0,176.5,22.166056338028167,11,Post-Monsoon,Sunday,November,2019,4
2019-11-25,SR,Karnataka,10670.0,0.0,196.3,22.49704225352114,11,Post-Monsoon,Monday,November,2019,4
2019-11-26,SR,Karnataka,10081.0,0.0,182.1,22.386197183098584,11,Post-Monsoon,Tuesday,November,2019,4
2019-11-27,SR,Karnataka,9843.0,0.0,185.8,22.987887323943653,11,Post-Monsoon,Wednesday,November,2019,4
2019-11-28,SR,Karnataka,10190.0,0.0,190.8,24.00281690140845,11,Post-Monsoon,Thursday,November,2019,4
2019-11-29,SR,Karnataka,10520.0,0.0,195.3,24.04323943661972,11,Post-Monsoon,Friday,November,2019,4
2019-11-30,SR,Karnataka,10490.0,0.0,190.9,23.974507042253524,11,Post-Monsoon,Saturday,November,2019,4
2019-12-01,SR,Karnataka,8819.0,0.0,162.3,23.670985915492953,12,Winter,Sunday,December,2019,4
2019-12-02,SR,Karnataka,8967.0,0.0,167.4,22.82985915492958,12,Winter,Monday,December,2019,4
2019-12-03,SR,Karnataka,8632.0,0.0,165.0,22.689718309859146,12,Winter,Tuesday,December,2019,4
2019-12-04,SR,Karnataka,9088.0,0.0,172.9,22.919295774647885,12,Winter,Wednesday,December,2019,4
2019-12-05,SR,Karnataka,9384.0,0.0,174.5,22.446338028169016,12,Winter,Thursday,December,2019,4
2019-12-06,SR,Karnataka,9840.0,39.0,179.9,21.60535211267605,12,Winter,Friday,December,2019,4
2019-12-07,SR,Karnataka,9670.0,0.0,177.1,22.10605633802818,12,Winter,Saturday,December,2019,4
2019-12-08,SR,Karnataka,9168.0,-11.0,169.7,23.02028169014085,12,Winter,Sunday,December,2019,4
2019-12-09,SR,Karnataka,10090.0,0.0,184.5,22.6749295774648,12,Winter,Monday,December,2019,4
2019-12-10,SR,Karnataka,10096.0,0.0,188.0,22.4892957746479,12,Winter,Tuesday,December,2019,4
2019-12-11,SR,Karnataka,10566.0,0.0,196.1,22.59267605633804,12,Winter,Wednesday,December,2019,4
2019-12-12,SR,Karnataka,10527.0,0.0,196.6,22.58098591549296,12,Winter,Thursday,December,2019,4
2019-12-13,SR,Karnataka,11279.0,0.0,204.2,23.12197183098593,12,Winter,Friday,December,2019,4
2019-12-14,SR,Karnataka,11210.0,0.0,197.7,23.388028169014085,12,Winter,Saturday,December,2019,4
2019-12-15,SR,Karnataka,9893.0,0.0,178.7,23.287042253521122,12,Winter,Sunday,December,2019,4
2019-12-16,SR,Karnataka,10806.0,0.0,195.5,23.22535211267605,12,Winter,Monday,December,2019,4
2019-12-17,SR,Karnataka,10882.0,0.0,198.9,22.976338028169017,12,Winter,Tuesday,December,2019,4
2019-12-18,SR,Karnataka,10941.0,0.0,196.4,22.480985915492965,12,Winter,Wednesday,December,2019,4
2019-12-19,SR,Karnataka,11340.0,0.0,202.9,22.76028169014085,12,Winter,Thursday,December,2019,4
2019-12-20,SR,Karnataka,11215.0,0.0,204.9,22.666197183098593,12,Winter,Friday,December,2019,4
2019-12-21,SR,Karnataka,11275.0,0.0,202.6,23.0712676056338,12,Winter,Saturday,December,2019,4
2019-12-22,SR,Karnataka,10660.0,0.0,192.6,23.303239436619723,12,Winter,Sunday,December,2019,4
2019-12-23,SR,Karnataka,11250.0,0.0,203.7,22.917183098591543,12,Winter,Monday,December,2019,4
2019-12-24,SR,Karnataka,11574.0,0.0,209.0,22.95873239436619,12,Winter,Tuesday,December,2019,4
2019-12-25,SR,Karnataka,11522.0,0.0,204.1,23.768028169014094,12,Winter,Wednesday,December,2019,4
2019-12-26,SR,Karnataka,12803.0,0.0,207.2,24.164366197183117,12,Winter,Thursday,December,2019,4
2019-12-27,SR,Karnataka,11741.0,0.0,211.6,24.13985915492958,12,Winter,Friday,December,2019,4
2019-12-28,SR,Karnataka,11535.0,0.0,208.1,23.627746478873252,12,Winter,Saturday,December,2019,4
2019-12-29,SR,Karnataka,10380.0,0.0,193.3,23.62788732394366,12,Winter,Sunday,December,2019,4
2019-12-30,SR,Karnataka,11530.0,0.0,206.3,23.560845070422538,12,Winter,Monday,December,2019,4
2019-12-31,SR,Karnataka,11660.0,0.0,212.2,23.820140845070423,12,Winter,Tuesday,December,2019,4
2020-01-01,SR,Karnataka,11590.0,0.0,205.3,23.71436619718309,1,Winter,Wednesday,January,2020,1
2020-01-02,SR,Karnataka,11995.0,0.0,212.4,24.350845070422537,1,Winter,Thursday,January,2020,1
2020-01-03,SR,Karnataka,12173.0,0.0,217.5,24.611830985915486,1,Winter,Friday,January,2020,1
2020-01-04,SR,Karnataka,12205.0,0.0,217.4,24.243661971830992,1,Winter,Saturday,January,2020,1
2020-01-05,SR,Karnataka,11072.0,0.0,201.0,23.758591549295772,1,Winter,Sunday,January,2020,1
2020-01-06,SR,Karnataka,11658.0,0.0,213.2,24.09450704225352,1,Winter,Monday,January,2020,1
2020-01-07,SR,Karnataka,11770.0,0.0,215.4,24.25056338028169,1,Winter,Tuesday,January,2020,1
2020-01-08,SR,Karnataka,11803.0,0.0,216.7,23.896619718309864,1,Winter,Wednesday,January,2020,1
2020-01-09,SR,Karnataka,12305.0,0.0,225.6,23.995774647887323,1,Winter,Thursday,January,2020,1
2020-01-10,SR,Karnataka,12458.0,0.0,226.8,23.538169014084513,1,Winter,Friday,January,2020,1
2020-01-11,SR,Karnataka,12284.0,0.0,222.3,23.12225352112675,1,Winter,Saturday,January,2020,1
2020-01-12,SR,Karnataka,11295.0,0.0,207.3,22.837746478873242,1,Winter,Sunday,January,2020,1
2020-01-13,SR,Karnataka,12343.0,0.0,222.7,22.962253521126758,1,Winter,Monday,January,2020,1
2020-01-14,SR,Karnataka,12576.0,0.0,230.7,22.75788732394366,1,Winter,Tuesday,January,2020,1
2020-01-15,SR,Karnataka,12700.0,0.0,220.5,22.198873239436615,1,Winter,Wednesday,January,2020,1
2020-01-16,SR,Karnataka,12678.0,0.0,227.3,22.03661971830986,1,Winter,Thursday,January,2020,1
2020-01-17,SR,Karnataka,13169.0,0.0,233.0,22.827605633802825,1,Winter,Friday,January,2020,1
2020-01-18,SR,Karnataka,12309.0,0.0,228.3,23.95718309859154,1,Winter,Saturday,January,2020,1
2020-01-19,SR,Karnataka,12252.0,0.0,192.3,24.642535211267614,1,Winter,Sunday,January,2020,1
2020-01-20,SR,Karnataka,12531.0,0.0,233.6,24.65774647887323,1,Winter,Monday,January,2020,1
2020-01-21,SR,Karnataka,12176.0,0.0,233.8,23.849154929577463,1,Winter,Tuesday,January,2020,1
2020-01-22,SR,Karnataka,12113.0,0.0,234.8,23.533098591549287,1,Winter,Wednesday,January,2020,1
2020-01-23,SR,Karnataka,12149.0,0.0,233.2,24.103661971830988,1,Winter,Thursday,January,2020,1
2020-01-24,SR,Karnataka,12360.0,0.0,233.6,23.73563380281691,1,Winter,Friday,January,2020,1
2020-01-25,SR,Karnataka,12204.0,0.0,228.6,23.542394366197186,1,Winter,Saturday,January,2020,1
2020-01-26,SR,Karnataka,11282.0,0.0,214.7,24.04929577464789,1,Winter,Sunday,January,2020,1
2020-01-27,SR,Karnataka,12138.0,0.0,228.3,24.69647887323944,1,Winter,Monday,January,2020,1
